ID_Usuario,ID_Filme,Nota,Genero
125,Filme_0,2,Sci-Fi
125,Filme_29,3,Sci-Fi
125,Filme_19,3,Sci-Fi
125,Filme_20,4,Drama
125,Filme_41,4,Ação
125,Filme_42,1,Sci-Fi
125,Filme_22,4,Sci-Fi
125,Filme_18,1,Ação
125,Filme_7,5,Comédia
125,Filme_17,2,Terror
125,Filme_32,2,Sci-Fi
125,Filme_25,4,Comédia
125,Filme_10,3,Sci-Fi
125,Filme_8,5,Comédia
126,Filme_31,2,Sci-Fi
126,Filme_14,1,Sci-Fi
126,Filme_45,4,Ação
126,Filme_5,4,Drama
126,Filme_41,5,Ação
126,Filme_33,4,Ação
126,Filme_17,2,Terror
126,Filme_42,2,Sci-Fi
126,Filme_3,4,Terror
126,Filme_29,1,Sci-Fi
126,Filme_22,4,Sci-Fi
126,Filme_46,3,Drama
126,Filme_6,3,Comédia
127,Filme_42,3,Sci-Fi
127,Filme_35,2,Terror
127,Filme_20,4,Drama
127,Filme_16,3,Sci-Fi
127,Filme_31,2,Sci-Fi
127,Filme_38,4,Ação
127,Filme_3,1,Terror
127,Filme_27,3,Drama
127,Filme_39,2,Drama
127,Filme_41,4,Ação
127,Filme_6,3,Comédia
127,Filme_34,4,Comédia
127,Filme_10,2,Sci-Fi
127,Filme_8,1,Comédia
127,Filme_12,3,Terror
128,Filme_31,4,Sci-Fi
128,Filme_15,4,Drama
128,Filme_41,3,Ação
128,Filme_25,2,Comédia
128,Filme_13,4,Drama
128,Filme_14,2,Sci-Fi
128,Filme_7,2,Comédia
128,Filme_46,4,Drama
128,Filme_23,1,Ação
128,Filme_22,1,Sci-Fi
128,Filme_16,2,Sci-Fi
128,Filme_21,2,Terror
129,Filme_28,5,Sci-Fi
129,Filme_42,5,Sci-Fi
129,Filme_37,3,Terror
129,Filme_40,5,Sci-Fi
129,Filme_22,4,Sci-Fi
129,Filme_41,1,Ação
129,Filme_16,4,Sci-Fi
129,Filme_48,1,Drama
129,Filme_11,1,Comédia
129,Filme_33,3,Ação
129,Filme_3,3,Terror
129,Filme_27,4,Drama
129,Filme_34,1,Comédia
129,Filme_9,2,Terror
129,Filme_23,1,Ação
129,Filme_47,3,Terror
129,Filme_8,1,Comédia
129,Filme_39,3,Drama
129,Filme_17,4,Terror
130,Filme_7,1,Comédia
130,Filme_21,4,Terror
130,Filme_23,3,Ação
130,Filme_12,2,Terror
130,Filme_13,3,Drama
130,Filme_34,4,Comédia
130,Filme_18,4,Ação
130,Filme_30,4,Comédia
130,Filme_32,5,Sci-Fi
130,Filme_38,4,Ação
130,Filme_3,4,Terror
130,Filme_27,3,Drama
130,Filme_14,4,Sci-Fi
130,Filme_10,4,Sci-Fi
130,Filme_33,2,Ação
130,Filme_16,4,Sci-Fi
130,Filme_36,4,Comédia
131,Filme_30,4,Comédia
131,Filme_39,4,Drama
131,Filme_18,5,Ação
131,Filme_7,4,Comédia
131,Filme_26,4,Comédia
131,Filme_40,1,Sci-Fi
131,Filme_28,2,Sci-Fi
131,Filme_20,2,Drama
131,Filme_31,4,Sci-Fi
131,Filme_37,1,Terror
131,Filme_23,5,Ação
132,Filme_44,4,Drama
132,Filme_12,1,Terror
132,Filme_21,1,Terror
132,Filme_31,2,Sci-Fi
132,Filme_5,5,Drama
132,Filme_23,1,Ação
132,Filme_7,3,Comédia
132,Filme_33,2,Ação
132,Filme_29,4,Sci-Fi
132,Filme_42,2,Sci-Fi
132,Filme_48,4,Drama
132,Filme_0,3,Sci-Fi
132,Filme_10,1,Sci-Fi
132,Filme_14,4,Sci-Fi
133,Filme_6,3,Comédia
133,Filme_45,3,Ação
133,Filme_23,3,Ação
133,Filme_29,1,Sci-Fi
133,Filme_16,2,Sci-Fi
133,Filme_31,1,Sci-Fi
133,Filme_35,2,Terror
133,Filme_5,4,Drama
133,Filme_14,4,Sci-Fi
133,Filme_33,4,Ação
133,Filme_34,3,Comédia
134,Filme_18,2,Ação
134,Filme_48,4,Drama
134,Filme_0,5,Sci-Fi
134,Filme_8,1,Comédia
134,Filme_22,4,Sci-Fi
134,Filme_14,4,Sci-Fi
134,Filme_15,3,Drama
134,Filme_40,5,Sci-Fi
134,Filme_13,4,Drama
134,Filme_27,1,Drama
134,Filme_34,3,Comédia
135,Filme_19,2,Sci-Fi
135,Filme_2,2,Comédia
135,Filme_3,5,Terror
135,Filme_33,2,Ação
135,Filme_40,3,Sci-Fi
135,Filme_13,1,Drama
135,Filme_5,4,Drama
135,Filme_8,4,Comédia
135,Filme_29,2,Sci-Fi
135,Filme_23,1,Ação
135,Filme_45,3,Ação
135,Filme_43,2,Drama
135,Filme_34,1,Comédia
135,Filme_30,2,Comédia
135,Filme_1,5,Terror
135,Filme_17,5,Terror
135,Filme_35,5,Terror
136,Filme_48,5,Drama
136,Filme_25,2,Comédia
136,Filme_27,4,Drama
136,Filme_7,3,Comédia
136,Filme_35,4,Terror
136,Filme_40,2,Sci-Fi
136,Filme_29,3,Sci-Fi
136,Filme_31,4,Sci-Fi
136,Filme_37,3,Terror
136,Filme_36,2,Comédia
136,Filme_0,1,Sci-Fi
136,Filme_46,4,Drama
136,Filme_3,4,Terror
136,Filme_47,2,Terror
136,Filme_19,1,Sci-Fi
136,Filme_10,4,Sci-Fi
137,Filme_31,3,Sci-Fi
137,Filme_15,1,Drama
137,Filme_14,3,Sci-Fi
137,Filme_45,2,Ação
137,Filme_21,2,Terror
137,Filme_40,1,Sci-Fi
137,Filme_27,3,Drama
137,Filme_18,4,Ação
137,Filme_10,4,Sci-Fi
137,Filme_34,4,Comédia
137,Filme_4,3,Terror
138,Filme_10,4,Sci-Fi
138,Filme_9,4,Terror
138,Filme_48,2,Drama
138,Filme_7,4,Comédia
138,Filme_47,4,Terror
138,Filme_17,1,Terror
138,Filme_13,1,Drama
138,Filme_3,2,Terror
138,Filme_16,3,Sci-Fi
138,Filme_43,1,Drama
138,Filme_14,2,Sci-Fi
139,Filme_46,1,Drama
139,Filme_11,4,Comédia
139,Filme_8,1,Comédia
139,Filme_29,5,Sci-Fi
139,Filme_24,1,Ação
139,Filme_49,4,Sci-Fi
139,Filme_5,3,Drama
139,Filme_18,2,Ação
139,Filme_1,3,Terror
139,Filme_7,4,Comédia
139,Filme_44,1,Drama
139,Filme_32,5,Sci-Fi
139,Filme_28,5,Sci-Fi
139,Filme_26,1,Comédia
139,Filme_34,4,Comédia
139,Filme_47,2,Terror
139,Filme_38,2,Ação
139,Filme_19,5,Sci-Fi
140,Filme_3,5,Terror
140,Filme_7,1,Comédia
140,Filme_28,2,Sci-Fi
140,Filme_36,4,Comédia
140,Filme_25,4,Comédia
140,Filme_37,5,Terror
140,Filme_41,2,Ação
140,Filme_10,4,Sci-Fi
140,Filme_22,4,Sci-Fi
140,Filme_18,1,Ação
140,Filme_13,3,Drama
140,Filme_49,2,Sci-Fi
140,Filme_9,4,Terror
140,Filme_17,4,Terror
140,Filme_43,3,Drama
140,Filme_14,4,Sci-Fi
140,Filme_30,4,Comédia
140,Filme_12,5,Terror
140,Filme_40,2,Sci-Fi
141,Filme_0,2,Sci-Fi
141,Filme_33,2,Ação
141,Filme_16,2,Sci-Fi
141,Filme_15,4,Drama
141,Filme_13,4,Drama
141,Filme_48,4,Drama
141,Filme_12,3,Terror
141,Filme_40,3,Sci-Fi
141,Filme_23,4,Ação
141,Filme_39,5,Drama
141,Filme_46,4,Drama
141,Filme_20,4,Drama
141,Filme_2,3,Comédia
141,Filme_9,2,Terror
142,Filme_49,5,Sci-Fi
142,Filme_38,2,Ação
142,Filme_47,2,Terror
142,Filme_30,4,Comédia
142,Filme_32,4,Sci-Fi
142,Filme_28,4,Sci-Fi
142,Filme_33,3,Ação
142,Filme_19,5,Sci-Fi
142,Filme_40,5,Sci-Fi
142,Filme_41,4,Ação
142,Filme_15,1,Drama
142,Filme_29,5,Sci-Fi
142,Filme_6,4,Comédia
142,Filme_45,4,Ação
142,Filme_23,1,Ação
142,Filme_39,3,Drama
143,Filme_45,2,Ação
143,Filme_43,2,Drama
143,Filme_19,5,Sci-Fi
143,Filme_11,3,Comédia
143,Filme_2,4,Comédia
143,Filme_15,4,Drama
143,Filme_12,3,Terror
143,Filme_36,4,Comédia
143,Filme_37,3,Terror
143,Filme_8,3,Comédia
143,Filme_35,3,Terror
143,Filme_9,3,Terror
143,Filme_30,1,Comédia
143,Filme_5,3,Drama
143,Filme_44,2,Drama
143,Filme_48,2,Drama
143,Filme_38,2,Ação
144,Filme_28,3,Sci-Fi
144,Filme_22,4,Sci-Fi
144,Filme_34,4,Comédia
144,Filme_19,2,Sci-Fi
144,Filme_32,4,Sci-Fi
144,Filme_23,1,Ação
144,Filme_25,4,Comédia
144,Filme_6,5,Comédia
144,Filme_31,4,Sci-Fi
144,Filme_16,3,Sci-Fi
144,Filme_7,5,Comédia
144,Filme_12,1,Terror
144,Filme_45,3,Ação
144,Filme_29,4,Sci-Fi
144,Filme_5,3,Drama
144,Filme_11,4,Comédia
144,Filme_1,3,Terror
144,Filme_30,5,Comédia
144,Filme_10,1,Sci-Fi
145,Filme_43,4,Drama
145,Filme_29,2,Sci-Fi
145,Filme_45,1,Ação
145,Filme_35,4,Terror
145,Filme_3,4,Terror
145,Filme_31,3,Sci-Fi
145,Filme_17,4,Terror
145,Filme_18,4,Ação
145,Filme_39,2,Drama
145,Filme_30,1,Comédia
146,Filme_20,4,Drama
146,Filme_5,4,Drama
146,Filme_27,3,Drama
146,Filme_2,3,Comédia
146,Filme_4,3,Terror
146,Filme_19,4,Sci-Fi
146,Filme_26,3,Comédia
146,Filme_42,1,Sci-Fi
146,Filme_18,5,Ação
146,Filme_16,2,Sci-Fi
147,Filme_40,4,Sci-Fi
147,Filme_3,4,Terror
147,Filme_49,5,Sci-Fi
147,Filme_1,4,Terror
147,Filme_39,2,Drama
147,Filme_5,2,Drama
147,Filme_32,4,Sci-Fi
147,Filme_18,1,Ação
147,Filme_41,1,Ação
147,Filme_25,4,Comédia
147,Filme_28,5,Sci-Fi
147,Filme_23,3,Ação
147,Filme_10,5,Sci-Fi
147,Filme_14,5,Sci-Fi
148,Filme_22,4,Sci-Fi
148,Filme_12,2,Terror
148,Filme_0,5,Sci-Fi
148,Filme_39,2,Drama
148,Filme_30,2,Comédia
148,Filme_35,3,Terror
148,Filme_1,2,Terror
148,Filme_18,1,Ação
148,Filme_6,2,Comédia
148,Filme_2,2,Comédia
148,Filme_3,3,Terror
148,Filme_28,5,Sci-Fi
148,Filme_45,4,Ação
148,Filme_49,4,Sci-Fi
148,Filme_13,2,Drama
148,Filme_26,1,Comédia
149,Filme_15,4,Drama
149,Filme_39,4,Drama
149,Filme_24,3,Ação
149,Filme_20,1,Drama
149,Filme_30,3,Comédia
149,Filme_13,3,Drama
149,Filme_25,2,Comédia
149,Filme_12,4,Terror
149,Filme_41,1,Ação
149,Filme_0,2,Sci-Fi
149,Filme_6,3,Comédia
149,Filme_47,4,Terror
150,Filme_19,4,Sci-Fi
150,Filme_20,5,Drama
150,Filme_48,4,Drama
150,Filme_13,5,Drama
150,Filme_40,3,Sci-Fi
150,Filme_9,1,Terror
150,Filme_17,3,Terror
150,Filme_7,3,Comédia
150,Filme_5,5,Drama
150,Filme_16,3,Sci-Fi
150,Filme_2,1,Comédia
150,Filme_46,4,Drama
150,Filme_25,3,Comédia
150,Filme_0,2,Sci-Fi
150,Filme_4,3,Terror
150,Filme_29,4,Sci-Fi
150,Filme_21,2,Terror
151,Filme_11,2,Comédia
151,Filme_30,4,Comédia
151,Filme_37,2,Terror
151,Filme_7,4,Comédia
151,Filme_49,4,Sci-Fi
151,Filme_23,5,Ação
151,Filme_39,1,Drama
151,Filme_18,5,Ação
151,Filme_28,4,Sci-Fi
151,Filme_46,4,Drama
151,Filme_34,3,Comédia
151,Filme_14,1,Sci-Fi
151,Filme_47,3,Terror
151,Filme_15,1,Drama
151,Filme_41,5,Ação
151,Filme_31,3,Sci-Fi
151,Filme_44,2,Drama
151,Filme_21,4,Terror
152,Filme_35,3,Terror
152,Filme_38,2,Ação
152,Filme_48,5,Drama
152,Filme_17,3,Terror
152,Filme_37,4,Terror
152,Filme_43,5,Drama
152,Filme_42,2,Sci-Fi
152,Filme_0,1,Sci-Fi
152,Filme_18,2,Ação
152,Filme_44,5,Drama
152,Filme_8,3,Comédia
153,Filme_19,3,Sci-Fi
153,Filme_4,2,Terror
153,Filme_20,5,Drama
153,Filme_15,5,Drama
153,Filme_7,1,Comédia
153,Filme_13,4,Drama
153,Filme_0,1,Sci-Fi
153,Filme_3,2,Terror
153,Filme_16,4,Sci-Fi
153,Filme_44,4,Drama
154,Filme_41,2,Ação
154,Filme_7,4,Comédia
154,Filme_8,5,Comédia
154,Filme_14,2,Sci-Fi
154,Filme_43,4,Drama
154,Filme_44,3,Drama
154,Filme_38,2,Ação
154,Filme_6,5,Comédia
154,Filme_46,4,Drama
154,Filme_9,4,Terror
154,Filme_18,2,Ação
155,Filme_28,4,Sci-Fi
155,Filme_34,2,Comédia
155,Filme_22,3,Sci-Fi
155,Filme_24,1,Ação
155,Filme_47,2,Terror
155,Filme_30,4,Comédia
155,Filme_42,4,Sci-Fi
155,Filme_12,4,Terror
155,Filme_7,1,Comédia
155,Filme_13,5,Drama
155,Filme_45,1,Ação
155,Filme_31,1,Sci-Fi
156,Filme_19,2,Sci-Fi
156,Filme_2,4,Comédia
156,Filme_7,4,Comédia
156,Filme_17,4,Terror
156,Filme_13,4,Drama
156,Filme_28,2,Sci-Fi
156,Filme_15,2,Drama
156,Filme_31,1,Sci-Fi
156,Filme_41,1,Ação
156,Filme_10,3,Sci-Fi
156,Filme_3,5,Terror
157,Filme_42,3,Sci-Fi
157,Filme_5,4,Drama
157,Filme_6,3,Comédia
157,Filme_11,4,Comédia
157,Filme_45,4,Ação
157,Filme_28,1,Sci-Fi
157,Filme_18,2,Ação
157,Filme_30,1,Comédia
157,Filme_7,1,Comédia
157,Filme_21,4,Terror
157,Filme_8,4,Comédia
157,Filme_31,2,Sci-Fi
157,Filme_48,5,Drama
157,Filme_34,1,Comédia
157,Filme_2,3,Comédia
157,Filme_25,1,Comédia
157,Filme_35,2,Terror
157,Filme_23,3,Ação
157,Filme_13,5,Drama
158,Filme_24,1,Ação
158,Filme_40,3,Sci-Fi
158,Filme_22,4,Sci-Fi
158,Filme_34,2,Comédia
158,Filme_16,1,Sci-Fi
158,Filme_32,4,Sci-Fi
158,Filme_43,4,Drama
158,Filme_38,4,Ação
158,Filme_36,3,Comédia
158,Filme_39,5,Drama
158,Filme_28,4,Sci-Fi
159,Filme_14,4,Sci-Fi
159,Filme_44,3,Drama
159,Filme_11,2,Comédia
159,Filme_48,2,Drama
159,Filme_45,4,Ação
159,Filme_32,2,Sci-Fi
159,Filme_17,3,Terror
159,Filme_42,2,Sci-Fi
159,Filme_13,4,Drama
159,Filme_18,5,Ação
159,Filme_23,5,Ação
159,Filme_10,4,Sci-Fi
160,Filme_45,3,Ação
160,Filme_6,4,Comédia
160,Filme_42,2,Sci-Fi
160,Filme_36,3,Comédia
160,Filme_1,4,Terror
160,Filme_25,3,Comédia
160,Filme_0,1,Sci-Fi
160,Filme_9,1,Terror
160,Filme_39,4,Drama
160,Filme_37,2,Terror
160,Filme_12,4,Terror
160,Filme_49,1,Sci-Fi
160,Filme_47,2,Terror
160,Filme_23,2,Ação
160,Filme_4,2,Terror
160,Filme_26,2,Comédia
160,Filme_17,1,Terror
160,Filme_15,5,Drama
161,Filme_44,4,Drama
161,Filme_24,5,Ação
161,Filme_38,5,Ação
161,Filme_27,1,Drama
161,Filme_4,3,Terror
161,Filme_34,2,Comédia
161,Filme_41,5,Ação
161,Filme_25,4,Comédia
161,Filme_8,1,Comédia
161,Filme_35,4,Terror
162,Filme_28,4,Sci-Fi
162,Filme_5,4,Drama
162,Filme_45,4,Ação
162,Filme_3,2,Terror
162,Filme_38,5,Ação
162,Filme_32,1,Sci-Fi
162,Filme_39,2,Drama
162,Filme_27,3,Drama
162,Filme_30,3,Comédia
162,Filme_12,1,Terror
162,Filme_1,1,Terror
162,Filme_20,4,Drama
162,Filme_25,3,Comédia
162,Filme_44,1,Drama
162,Filme_49,3,Sci-Fi
162,Filme_8,3,Comédia
162,Filme_41,5,Ação
162,Filme_19,2,Sci-Fi
163,Filme_3,4,Terror
163,Filme_12,3,Terror
163,Filme_18,3,Ação
163,Filme_15,3,Drama
163,Filme_14,4,Sci-Fi
163,Filme_49,5,Sci-Fi
163,Filme_34,2,Comédia
163,Filme_46,2,Drama
163,Filme_32,4,Sci-Fi
163,Filme_45,2,Ação
164,Filme_19,4,Sci-Fi
164,Filme_49,3,Sci-Fi
164,Filme_17,3,Terror
164,Filme_2,4,Comédia
164,Filme_15,2,Drama
164,Filme_44,1,Drama
164,Filme_40,2,Sci-Fi
164,Filme_24,2,Ação
164,Filme_42,4,Sci-Fi
164,Filme_6,4,Comédia
164,Filme_5,3,Drama
164,Filme_30,5,Comédia
164,Filme_26,5,Comédia
164,Filme_4,1,Terror
164,Filme_35,3,Terror
164,Filme_37,3,Terror
165,Filme_44,5,Drama
165,Filme_48,4,Drama
165,Filme_30,1,Comédia
165,Filme_14,4,Sci-Fi
165,Filme_13,4,Drama
165,Filme_19,1,Sci-Fi
165,Filme_42,2,Sci-Fi
165,Filme_49,2,Sci-Fi
165,Filme_28,4,Sci-Fi
165,Filme_34,3,Comédia
165,Filme_18,2,Ação
165,Filme_1,3,Terror
165,Filme_47,3,Terror
165,Filme_4,2,Terror
166,Filme_10,4,Sci-Fi
166,Filme_4,4,Terror
166,Filme_47,3,Terror
166,Filme_7,3,Comédia
166,Filme_15,3,Drama
166,Filme_6,4,Comédia
166,Filme_32,4,Sci-Fi
166,Filme_24,1,Ação
166,Filme_40,4,Sci-Fi
166,Filme_0,4,Sci-Fi
166,Filme_30,4,Comédia
166,Filme_14,5,Sci-Fi
166,Filme_1,2,Terror
166,Filme_2,3,Comédia
166,Filme_42,5,Sci-Fi
166,Filme_21,3,Terror
166,Filme_48,2,Drama
166,Filme_38,3,Ação
167,Filme_32,3,Sci-Fi
167,Filme_15,5,Drama
167,Filme_25,2,Comédia
167,Filme_11,1,Comédia
167,Filme_35,3,Terror
167,Filme_17,2,Terror
167,Filme_20,5,Drama
167,Filme_2,2,Comédia
167,Filme_45,4,Ação
167,Filme_41,4,Ação
167,Filme_28,3,Sci-Fi
167,Filme_0,4,Sci-Fi
167,Filme_21,2,Terror
167,Filme_1,4,Terror
167,Filme_7,3,Comédia
168,Filme_30,1,Comédia
168,Filme_2,2,Comédia
168,Filme_7,1,Comédia
168,Filme_32,2,Sci-Fi
168,Filme_36,1,Comédia
168,Filme_19,3,Sci-Fi
168,Filme_37,5,Terror
168,Filme_48,1,Drama
168,Filme_42,1,Sci-Fi
168,Filme_18,3,Ação
168,Filme_11,1,Comédia
168,Filme_15,2,Drama
168,Filme_6,1,Comédia
168,Filme_1,4,Terror
168,Filme_43,4,Drama
169,Filme_37,4,Terror
169,Filme_21,1,Terror
169,Filme_30,3,Comédia
169,Filme_38,5,Ação
169,Filme_20,3,Drama
169,Filme_46,3,Drama
169,Filme_35,2,Terror
169,Filme_32,2,Sci-Fi
169,Filme_22,1,Sci-Fi
169,Filme_36,2,Comédia
169,Filme_12,3,Terror
169,Filme_7,3,Comédia
169,Filme_45,5,Ação
169,Filme_26,2,Comédia
169,Filme_6,3,Comédia
169,Filme_40,4,Sci-Fi
169,Filme_15,4,Drama
170,Filme_33,4,Ação
170,Filme_22,4,Sci-Fi
170,Filme_49,3,Sci-Fi
170,Filme_41,5,Ação
170,Filme_42,4,Sci-Fi
170,Filme_28,1,Sci-Fi
170,Filme_17,3,Terror
170,Filme_47,3,Terror
170,Filme_14,1,Sci-Fi
170,Filme_8,3,Comédia
170,Filme_25,1,Comédia
170,Filme_5,2,Drama
171,Filme_7,4,Comédia
171,Filme_19,2,Sci-Fi
171,Filme_42,4,Sci-Fi
171,Filme_33,1,Ação
171,Filme_24,4,Ação
171,Filme_9,3,Terror
171,Filme_37,1,Terror
171,Filme_31,4,Sci-Fi
171,Filme_39,4,Drama
171,Filme_20,4,Drama
171,Filme_49,4,Sci-Fi
171,Filme_36,3,Comédia
171,Filme_14,2,Sci-Fi
171,Filme_26,3,Comédia
171,Filme_34,2,Comédia
171,Filme_0,4,Sci-Fi
172,Filme_9,4,Terror
172,Filme_1,4,Terror
172,Filme_7,1,Comédia
172,Filme_47,1,Terror
172,Filme_49,2,Sci-Fi
172,Filme_16,1,Sci-Fi
172,Filme_48,5,Drama
172,Filme_14,3,Sci-Fi
172,Filme_17,3,Terror
172,Filme_40,2,Sci-Fi
173,Filme_31,4,Sci-Fi
173,Filme_42,3,Sci-Fi
173,Filme_10,2,Sci-Fi
173,Filme_47,4,Terror
173,Filme_38,5,Ação
173,Filme_8,1,Comédia
173,Filme_13,1,Drama
173,Filme_45,5,Ação
173,Filme_16,4,Sci-Fi
173,Filme_34,4,Comédia
174,Filme_16,1,Sci-Fi
174,Filme_28,2,Sci-Fi
174,Filme_46,4,Drama
174,Filme_5,2,Drama
174,Filme_39,4,Drama
174,Filme_31,3,Sci-Fi
174,Filme_44,3,Drama
174,Filme_24,3,Ação
174,Filme_3,5,Terror
174,Filme_34,2,Comédia
174,Filme_27,4,Drama
174,Filme_19,4,Sci-Fi
174,Filme_35,5,Terror
174,Filme_48,4,Drama
174,Filme_29,1,Sci-Fi
174,Filme_4,4,Terror
175,Filme_38,4,Ação
175,Filme_48,2,Drama
175,Filme_35,4,Terror
175,Filme_16,3,Sci-Fi
175,Filme_14,1,Sci-Fi
175,Filme_37,4,Terror
175,Filme_12,5,Terror
175,Filme_22,2,Sci-Fi
175,Filme_20,1,Drama
175,Filme_8,3,Comédia
175,Filme_29,1,Sci-Fi
175,Filme_4,4,Terror
175,Filme_2,4,Comédia
175,Filme_28,2,Sci-Fi
175,Filme_47,4,Terror
175,Filme_17,5,Terror
175,Filme_33,1,Ação
175,Filme_41,3,Ação
176,Filme_14,2,Sci-Fi
176,Filme_23,2,Ação
176,Filme_36,3,Comédia
176,Filme_25,1,Comédia
176,Filme_3,5,Terror
176,Filme_41,3,Ação
176,Filme_42,3,Sci-Fi
176,Filme_9,4,Terror
176,Filme_35,5,Terror
176,Filme_10,2,Sci-Fi
176,Filme_27,1,Drama
176,Filme_20,1,Drama
176,Filme_22,3,Sci-Fi
176,Filme_1,4,Terror
176,Filme_5,2,Drama
176,Filme_29,2,Sci-Fi
176,Filme_0,1,Sci-Fi
177,Filme_40,1,Sci-Fi
177,Filme_2,3,Comédia
177,Filme_27,4,Drama
177,Filme_29,3,Sci-Fi
177,Filme_37,4,Terror
177,Filme_41,3,Ação
177,Filme_17,5,Terror
177,Filme_34,3,Comédia
177,Filme_44,3,Drama
177,Filme_20,4,Drama
177,Filme_10,3,Sci-Fi
177,Filme_38,1,Ação
177,Filme_13,2,Drama
177,Filme_49,3,Sci-Fi
177,Filme_14,2,Sci-Fi
177,Filme_24,3,Ação
177,Filme_19,3,Sci-Fi
177,Filme_9,4,Terror
178,Filme_45,4,Ação
178,Filme_37,3,Terror
178,Filme_42,4,Sci-Fi
178,Filme_48,4,Drama
178,Filme_17,4,Terror
178,Filme_10,5,Sci-Fi
178,Filme_38,4,Ação
178,Filme_1,1,Terror
178,Filme_16,5,Sci-Fi
178,Filme_20,4,Drama
178,Filme_44,2,Drama
178,Filme_46,4,Drama
178,Filme_5,3,Drama
178,Filme_11,3,Comédia
178,Filme_23,1,Ação
179,Filme_34,5,Comédia
179,Filme_35,1,Terror
179,Filme_2,4,Comédia
179,Filme_16,3,Sci-Fi
179,Filme_6,5,Comédia
179,Filme_47,1,Terror
179,Filme_22,1,Sci-Fi
179,Filme_4,3,Terror
179,Filme_42,1,Sci-Fi
179,Filme_12,2,Terror
179,Filme_49,4,Sci-Fi
179,Filme_39,2,Drama
179,Filme_40,3,Sci-Fi
179,Filme_29,3,Sci-Fi
179,Filme_14,1,Sci-Fi
179,Filme_28,1,Sci-Fi
179,Filme_32,3,Sci-Fi
180,Filme_16,4,Sci-Fi
180,Filme_10,2,Sci-Fi
180,Filme_25,2,Comédia
180,Filme_30,4,Comédia
180,Filme_48,3,Drama
180,Filme_23,3,Ação
180,Filme_32,2,Sci-Fi
180,Filme_37,4,Terror
180,Filme_14,3,Sci-Fi
180,Filme_46,1,Drama
180,Filme_35,4,Terror
180,Filme_40,4,Sci-Fi
180,Filme_15,2,Drama
180,Filme_11,1,Comédia
180,Filme_27,1,Drama
181,Filme_26,4,Comédia
181,Filme_18,4,Ação
181,Filme_37,4,Terror
181,Filme_25,3,Comédia
181,Filme_9,4,Terror
181,Filme_46,2,Drama
181,Filme_41,2,Ação
181,Filme_22,4,Sci-Fi
181,Filme_40,3,Sci-Fi
181,Filme_49,1,Sci-Fi
181,Filme_27,4,Drama
182,Filme_29,2,Sci-Fi
182,Filme_46,1,Drama
182,Filme_26,4,Comédia
182,Filme_42,3,Sci-Fi
182,Filme_37,1,Terror
182,Filme_11,4,Comédia
182,Filme_25,3,Comédia
182,Filme_23,5,Ação
182,Filme_36,1,Comédia
182,Filme_39,3,Drama
182,Filme_0,3,Sci-Fi
182,Filme_4,3,Terror
182,Filme_33,4,Ação
182,Filme_20,1,Drama
182,Filme_32,3,Sci-Fi
182,Filme_49,4,Sci-Fi
183,Filme_43,1,Drama
183,Filme_29,1,Sci-Fi
183,Filme_26,1,Comédia
183,Filme_17,2,Terror
183,Filme_48,3,Drama
183,Filme_9,4,Terror
183,Filme_33,5,Ação
183,Filme_46,3,Drama
183,Filme_13,4,Drama
183,Filme_38,5,Ação
183,Filme_20,2,Drama
183,Filme_30,1,Comédia
184,Filme_12,3,Terror
184,Filme_21,4,Terror
184,Filme_49,4,Sci-Fi
184,Filme_7,4,Comédia
184,Filme_5,4,Drama
184,Filme_39,2,Drama
184,Filme_32,1,Sci-Fi
184,Filme_20,3,Drama
184,Filme_17,1,Terror
184,Filme_13,3,Drama
185,Filme_42,2,Sci-Fi
185,Filme_4,4,Terror
185,Filme_14,3,Sci-Fi
185,Filme_27,4,Drama
185,Filme_8,4,Comédia
185,Filme_31,2,Sci-Fi
185,Filme_48,1,Drama
185,Filme_47,4,Terror
185,Filme_49,4,Sci-Fi
185,Filme_6,3,Comédia
185,Filme_5,2,Drama
185,Filme_37,5,Terror
185,Filme_44,1,Drama
185,Filme_43,4,Drama
185,Filme_0,1,Sci-Fi
186,Filme_13,3,Drama
186,Filme_38,1,Ação
186,Filme_1,4,Terror
186,Filme_36,4,Comédia
186,Filme_15,1,Drama
186,Filme_33,2,Ação
186,Filme_47,4,Terror
186,Filme_32,3,Sci-Fi
186,Filme_8,1,Comédia
186,Filme_42,4,Sci-Fi
186,Filme_3,4,Terror
186,Filme_44,4,Drama
186,Filme_48,2,Drama
186,Filme_22,3,Sci-Fi
186,Filme_21,5,Terror
186,Filme_29,3,Sci-Fi
186,Filme_12,5,Terror
187,Filme_39,1,Drama
187,Filme_25,2,Comédia
187,Filme_4,2,Terror
187,Filme_42,2,Sci-Fi
187,Filme_13,4,Drama
187,Filme_17,2,Terror
187,Filme_20,3,Drama
187,Filme_49,2,Sci-Fi
187,Filme_6,1,Comédia
187,Filme_47,2,Terror
187,Filme_38,5,Ação
187,Filme_7,4,Comédia
187,Filme_36,3,Comédia
187,Filme_11,2,Comédia
187,Filme_24,4,Ação
187,Filme_18,4,Ação
187,Filme_26,4,Comédia
187,Filme_0,3,Sci-Fi
187,Filme_45,5,Ação
188,Filme_0,2,Sci-Fi
188,Filme_36,4,Comédia
188,Filme_13,2,Drama
188,Filme_6,3,Comédia
188,Filme_30,2,Comédia
188,Filme_48,4,Drama
188,Filme_41,4,Ação
188,Filme_17,1,Terror
